# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_scf            17:(.)p_scf              18:(.)w_scf              19:(.)Om                 20:(.)Our                21:(.)Oscf               22:(.)OscfKin            23:(.)Otot               24:phi_scf               25:phi'_scf              26:V_scf                 27:V'_scf                28:V''_scf               29:gr.fac. D             30:gr.fac. f             31:beta                  32:dbeta/dz           
       1.469502451965e+12       3.497122156660e-22       3.151271812385e-07       4.663211106218e+18       1.450740737061e+04       9.872326072819e-09       2.131867070278e+16       1.819385005921e-07       1.283099489388e+37       8.039565353588e+27       4.243986629189e+28       2.952472619952e+36       9.841575399840e+35       5.962070256851e+36       2.174553782116e+37       3.105545076697e+17       3.105545076697e+17       1.000000000000e+00       2.321369655726e-09       8.642262750771e-01       1.428129808625e-20       1.428129808625e-20       8.642262773984e-01       1.568700165605e-03       5.363071678819e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.180638134822e-05       2.369529963640e-01       7.071067811865e-02       0.000000000000e+00 
       1.459287439885e+12       3.546253225820e-22       3.173317963956e-07       4.598605300391e+18       1.450740737061e+04       9.941432355327e-09       2.117047736125e+16       1.832120700954e-07       1.247792727002e+37       7.873070824401e+27       4.156096236533e+28       2.871230089576e+36       9.570766965252e+35       5.798013299752e+36       2.114717070878e+37       3.062526702116e+17       3.062526702116e+17       1.000000000000e+00       2.337619243278e-09       8.642262750630e-01       1.448196897963e-20       1.448196897963e-20       8.642262774006e-01       1.568700166788e-03       5.363077777532e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.187548280560e-05       2.365619848384e-01       7.071067811865e-02       0.000000000000e+00 
       1.449143435835e+12       3.596074537370e-22       3.195546014467e-07       4.534894566661e+18       1.450740737061e+04       1.001102238181e-08       2.102331416211e+16       1.844945545851e-07       1.213457492920e+37       7.710024296073e+27       4.070026000677e+28       2.792223091782e+36       9.307410305941e+35       5.638470661339e+36       2.056526873073e+37       3.020104127933e+17       3.020104127933e+17       1.000000000000e+00       2.353982577942e-09       8.642262750489e-01       1.468545909843e-20       1.468545909843e-20       8.642262774029e-01       1.568700167979e-03       5.363083791751e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.194458426298e-05       2.361722616541e-01       7.071067811865e-02       0.000000000000e+00 
       1.439069946211e+12       3.646595788526e-22       3.217901394237e-07       4.472066504378e+18       1.450740737061e+04       1.008109953848e-08       2.087717394449e+16       1.857860164663e-07       1.180067053814e+37       7.550354362595e+27       3.985738227275e+28       2.715390111920e+36       9.051300373068e+35       5.483318122114e+36       1.999937881958e+37       2.978269104991e+17       2.978269104991e+17       1.000000000000e+00       2.370460455948e-09       8.642262750346e-01       1.489180804993e-20       1.489180804993e-20       8.642262774051e-01       1.568700169179e-03       5.363089722646e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.201368572038e-05       2.357838204541e-01       7.071067811865e-02       0.000000000000e+00 
       1.429066480845e+12       3.697826812739e-22       3.240438672947e-07       4.410108884694e+18       1.450740737060e+04       1.015166723525e-08       2.073204959731e+16       1.870865185806e-07       1.147595411971e+37       7.393991096733e+27       3.903196002610e+28       2.640671328024e+36       8.802237760079e+35       5.332434880695e+36       1.944906037486e+37       2.937013498269e+17       2.937013498269e+17       1.000000000000e+00       2.387053679100e-09       8.642262750203e-01       1.510105599788e-20       1.510105599788e-20       8.642262774073e-01       1.568700170387e-03       5.363095571372e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.208278717777e-05       2.353966549233e-01       7.071067811865e-02       0.000000000000e+00 
       1.419132552974e+12       3.749777581610e-22       3.263121470809e-07       4.349009648183e+18       1.450740737060e+04       1.022272890590e-08       2.058793405889e+16       1.883961242098e-07       1.116017285053e+37       7.240866019403e+27       3.822363177426e+28       2.568008564233e+36       8.560028547444e+35       5.185703459768e+36       1.891388491999e+37       2.896329285314e+17       2.896329285314e+17       1.000000000000e+00       2.403763054813e-09       8.642262750059e-01       1.531324367028e-20       1.531324367028e-20       8.642262774096e-01       1.568700171603e-03       5.363101339067e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.215188863518e-05       2.350107587878e-01       7.071067811865e-02       0.000000000000e+00 
       1.409267679220e+12       3.802458206833e-22       3.285949787823e-07       4.288756902496e+18       1.450740737060e+04       1.029428800824e-08       2.044482031667e+16       1.897148970783e-07       1.085308086407e+37       7.090912069682e+27       3.743204351093e+28       2.497345245503e+36       8.324484151677e+35       5.043009614614e+36       1.839343576871e+37       2.856208554682e+17       2.856208554682e+17       1.000000000000e+00       2.420589396156e-09       8.642262749913e-01       1.552841236731e-20       1.552841236731e-20       8.642262774119e-01       1.568700172828e-03       5.363107026853e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.222099009259e-05       2.346261258150e-01       7.071067811865e-02       0.000000000000e+00 
       1.399471379563e+12       3.855878942159e-22       3.308960003778e-07       4.229338920045e+18       1.450740737060e+04       1.036634802429e-08       2.030270140682e+16       1.910429013569e-07       1.055443905929e+37       6.944063575437e+27       3.665684856110e+28       2.428626353549e+36       8.095421178496e+35       4.904242244161e+36       1.788730770061e+37       2.816643504401e+17       2.816643504401e+17       1.000000000000e+00       2.437533521887e-09       8.642262749767e-01       1.574660396939e-20       1.574660396939e-20       8.642262774142e-01       1.568700174062e-03       5.363112635839e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.229009155001e-05       2.342427498128e-01       7.071067811865e-02       0.000000000000e+00 
       1.389743177321e+12       3.910050185396e-22       3.332115738885e-07       4.170744135718e+18       1.450740737059e+04       1.043891246046e-08       2.016157041392e+16       1.923802016654e-07       1.026401491443e+37       6.800256224568e+27       3.589770742917e+28       2.361798384013e+36       7.872661280044e+35       4.769293304482e+36       1.739510664563e+37       2.777626440464e+17       2.777626440464e+17       1.000000000000e+00       2.454596256498e-09       8.642262749619e-01       1.596786094532e-20       1.596786094532e-20       8.642262774165e-01       1.568700175304e-03       5.363118167114e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.235919300743e-05       2.338606246298e-01       7.071067811865e-02       0.000000000000e+00 
       1.380082599127e+12       3.964982480428e-22       3.355453372933e-07       4.112961144633e+18       1.450740737059e+04       1.051198484769e-08       2.002142047062e+16       1.937268630760e-07       9.981582305969e+36       6.659427036836e+27       3.515428765029e+28       2.296809304806e+36       7.656031016019e+35       4.638057724669e+36       1.691644937726e+37       2.739149775329e+17       2.739149775329e+17       1.000000000000e+00       2.471778430250e-09       8.642262749471e-01       1.619222636052e-20       1.619222636052e-20       8.642262774188e-01       1.568700176555e-03       5.363123621757e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.242829446486e-05       2.334797441544e-01       7.071067811865e-02       0.000000000000e+00 
       1.370489174903e+12       4.020686519273e-22       3.378936526133e-07       4.055978699913e+18       1.450740737059e+04       1.058556874162e-08       1.988224475732e+16       1.950829511166e-07       9.706921332581e+36       6.521514336286e+27       3.442626364478e+28       2.233608515592e+36       7.445361718639e+35       4.510433325026e+36       1.645096321415e+37       2.701206026456e+17       2.701206026456e+17       1.000000000000e+00       2.489080879219e-09       8.642262749321e-01       1.641974388547e-20       1.641974388547e-20       8.642262774212e-01       1.568700177815e-03       5.363129000828e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.249739592230e-05       2.331001023149e-01       7.071067811865e-02       0.000000000000e+00 
       1.360962437838e+12       4.077173144158e-22       3.402583388379e-07       3.999785710501e+18       1.450740737059e+04       1.065966772281e-08       1.974403650180e+16       1.964485317734e-07       9.439818143921e+36       6.386457724236e+27       3.371331657548e+28       2.172146808394e+36       7.240489361313e+35       4.386320737514e+36       1.599828572993e+37       2.663787814849e+17       2.663787814849e+17       1.000000000000e+00       2.506504445329e-09       8.642262749171e-01       1.665045780415e-20       1.665045780415e-20       8.642262774236e-01       1.568700179083e-03       5.363134305376e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.256649737975e-05       2.327216930789e-01       7.071067811865e-02       0.000000000000e+00 
       1.351501924367e+12       4.134453349637e-22       3.426412149565e-07       3.944371238999e+18       1.450740737058e+04       1.073428539687e-08       1.960678897894e+16       1.978236714947e-07       9.180064774111e+36       6.254198052823e+27       3.301513420817e+28       2.112376329281e+36       7.041254430936e+35       4.265623328384e+36       1.555806447104e+37       2.626887863627e+17       2.626887863627e+17       1.000000000000e+00       2.524049976402e-09       8.642262749019e-01       1.688441302269e-20       1.688441302269e-20       8.642262774259e-01       1.568700180361e-03       5.363139536431e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.263559883721e-05       2.323445104533e-01       7.071067811865e-02       0.000000000000e+00 
       1.342107174148e+12       4.192538284721e-22       3.450386429904e-07       3.889724499540e+18       1.450740737058e+04       1.080942539464e-08       1.947049551037e+16       1.992084371941e-07       8.927458979826e+36       6.124677399099e+27       3.233141077483e+28       2.054250541106e+36       6.847501803688e+35       4.148247122932e+36       1.512995668232e+37       2.590498996615e+17       2.590498996615e+17       1.000000000000e+00       2.541718326191e-09       8.642262748866e-01       1.712165507812e-20       1.712165507812e-20       8.642262774283e-01       1.568700181647e-03       5.363144695013e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.270470029467e-05       2.319685484836e-01       7.071067811865e-02       0.000000000000e+00 
       1.332777730038e+12       4.251439255058e-22       3.474542609183e-07       3.835834855687e+18       1.450740737058e+04       1.088509137240e-08       1.933514946411e+16       2.006028962534e-07       8.681804082825e+36       5.997839039668e+27       3.166184683969e+28       1.997724187277e+36       6.659080624258e+35       4.034100732338e+36       1.471362904010e+37       2.554614136948e+17       2.554614136948e+17       1.000000000000e+00       2.559510354429e-09       8.642262748713e-01       1.736223014720e-20       1.736223014720e-20       8.642262774308e-01       1.568700182942e-03       5.363149782125e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.277380175214e-05       2.315938012539e-01       7.071067811865e-02       0.000000000000e+00 
       1.323513138072e+12       4.311167725127e-22       3.498862497509e-07       3.782691818365e+18       1.450740737058e+04       1.096128701201e-08       1.920074425433e+16       2.020071165261e-07       8.442908816819e+36       5.873627425839e+27       3.100614916811e+28       1.942753256515e+36       6.475844188384e+35       3.923095282509e+36       1.430875739272e+37       2.519226305699e+17       2.519226305699e+17       1.000000000000e+00       2.577426926863e-09       8.642262748558e-01       1.760618505546e-20       1.760618505546e-20       8.642262774332e-01       1.568700184247e-03       5.363154798758e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.284290320961e-05       2.312202628865e-01       7.071067811865e-02       0.000000000000e+00 
       1.314312947439e+12       4.371735320472e-22       3.523364284774e-07       3.730285043818e+18       1.450740737057e+04       1.103801602109e-08       1.906727334094e+16       2.034211663407e-07       8.210587178548e+36       5.751988159302e+27       3.036403059818e+28       1.889294948591e+36       6.297649828635e+35       3.815144344876e+36       1.391502650813e+37       2.484328620526e+17       2.484328620526e+17       1.000000000000e+00       2.595468915304e-09       8.642262748402e-01       1.785356728623e-20       1.785356728623e-20       8.642262774356e-01       1.568700185560e-03       5.363159745888e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.291200466710e-05       2.308479275413e-01       7.071067811865e-02       0.000000000000e+00 
       1.305176710466e+12       4.433153829962e-22       3.548029781086e-07       3.678604331597e+18       1.450740737057e+04       1.111528213324e-08       1.893473022933e+16       2.048451145040e-07       7.984658282967e+36       5.632867968302e+27       2.973520991492e+28       1.837307640999e+36       6.124358803328e+35       3.710163869110e+36       1.353212982844e+37       2.449914294338e+17       2.449914294338e+17       1.000000000000e+00       2.613637197663e-09       8.642262748245e-01       1.810442498999e-20       1.810442498999e-20       8.642262774381e-01       1.568700186883e-03       5.363164624478e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.298110612459e-05       2.304767894161e-01       7.071067811865e-02       0.000000000000e+00 
       1.296103982588e+12       4.495435208092e-22       3.572858986445e-07       3.627639622573e+18       1.450740737057e+04       1.119308910817e-08       1.880310847004e+16       2.062790303044e-07       7.764946222399e+36       5.516214684310e+27       2.911941172716e+28       1.786750856551e+36       5.955836188503e+35       3.608072117674e+36       1.315976923126e+37       2.415976633976e+17       2.415976633976e+17       1.000000000000e+00       2.631932657998e-09       8.642262748087e-01       1.835880699364e-20       1.835880699364e-20       8.642262774406e-01       1.568700188215e-03       5.363169435478e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.305020758209e-05       2.301068427458e-01       7.071067811865e-02       0.000000000000e+00 
       1.287094322332e+12       4.558591577303e-22       3.597870090744e-07       3.577380996979e+18       1.450740737057e+04       1.127144073192e-08       1.867240165842e+16       2.077229835154e-07       7.551279929584e+36       5.401977219178e+27       2.851636634690e+28       1.737585231861e+36       5.791950772872e+35       3.508789602185e+36       1.279765479755e+37       2.382509038913e+17       2.382509038913e+17       1.000000000000e+00       2.650356186555e-09       8.642262747927e-01       1.861676281008e-20       1.861676281008e-20       8.642262774431e-01       1.568700189556e-03       5.363174179823e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.311930903960e-05       2.297380818021e-01       7.071067811865e-02       0.000000000000e+00 
       1.278147291292e+12       4.622635230344e-22       3.623044904089e-07       3.527818672483e+18       1.450740737056e+04       1.135034081705e-08       1.854260343438e+16       2.091770443988e-07       7.343493044478e+36       5.290105542758e+27       2.792580967122e+28       1.689772486698e+36       5.632574955659e+35       3.412239021525e+36       1.244550458592e+37       2.349504999978e+17       2.349504999978e+17       1.000000000000e+00       2.668908679811e-09       8.642262747767e-01       1.887834264781e-20       1.887834264781e-20       8.642262774456e-01       1.568700190907e-03       5.363178858438e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.318841049712e-05       2.293705008937e-01       7.071067811865e-02       0.000000000000e+00 
       1.269262454114e+12       4.687578632667e-22       3.648419806268e-07       3.478943002276e+18       1.450740737056e+04       1.142979320276e-08       1.841370748200e+16       2.106412837084e-07       7.141423784732e+36       5.180550661001e+27       2.734748306661e+28       1.643275394175e+36       5.477584647251e+35       3.318345201652e+36       1.210304441309e+37       2.316958098088e+17       2.316958098088e+17       1.000000000000e+00       2.687591040519e-09       8.642262747606e-01       1.914359742069e-20       1.914359742069e-20       8.642262774482e-01       1.568700192267e-03       5.363183472233e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.325751195464e-05       2.290040943654e-01       7.071067811865e-02       0.000000000000e+00 
       1.260439378464e+12       4.753434424847e-22       3.673958417494e-07       3.430744473205e+18       1.450740737056e+04       1.150980175518e-08       1.828570752929e+16       2.121157726932e-07       6.944914819724e+36       5.073264594491e+27       2.678113325572e+28       1.598057751774e+36       5.326859172581e+35       3.227035037073e+36       1.177000764043e+37       2.284862003007e+17       2.284862003007e+17       1.000000000000e+00       2.706404177751e-09       8.642262747443e-01       1.941257875789e-20       1.941257875789e-20       8.642262774507e-01       1.568700193637e-03       5.363188022107e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.332661341217e-05       2.286388565981e-01       7.071067811865e-02       0.000000000000e+00 
       1.251677635019e+12       4.820215425052e-22       3.699678927660e-07       3.383213703911e+18       1.450740737056e+04       1.159037036747e-08       1.815859734785e+16       2.136005831008e-07       6.753813148064e+36       4.968200357439e+27       2.622651220638e+28       1.554084353151e+36       5.180281177170e+35       3.138237433920e+36       1.144613496633e+37       2.253210472111e+17       2.253210472111e+17       1.000000000000e+00       2.725349006943e-09       8.642262747279e-01       1.968533901391e-20       1.968533901391e-20       8.642262774533e-01       1.568700195016e-03       5.363192508943e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.339571486971e-05       2.282747820086e-01       7.071067811865e-02       0.000000000000e+00 
       1.242976797437e+12       4.887934631528e-22       3.725563146872e-07       3.336341443010e+18       1.450740737055e+04       1.167150296004e-08       1.803237075258e+16       2.150957871813e-07       6.567969978468e+36       4.865311937102e+27       2.568337702307e+28       1.511320960727e+36       5.037736535756e+35       3.051883254603e+36       1.113117422435e+37       2.221997349185e+17       2.221997349185e+17       1.000000000000e+00       2.744426449939e-09       8.642262747114e-01       1.996193127878e-20       1.996193127878e-20       8.642262774559e-01       1.568700196405e-03       5.363196933617e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.346481632726e-05       2.279118650492e-01       7.071067811865e-02       0.000000000000e+00 
       1.234336442341e+12       4.956605225135e-22       3.751647454919e-07       3.290118567290e+18       1.450740737055e+04       1.175320348076e-08       1.790702160137e+16       2.166014576904e-07       6.387240613907e+36       4.764554273635e+27       2.515148984044e+28       1.469734279031e+36       4.899114263438e+35       2.967905263972e+36       1.082488018683e+37       2.191216563220e+17       2.191216563220e+17       1.000000000000e+00       2.763637435035e-09       8.642262746948e-01       2.024240938839e-20       2.024240938839e-20       8.642262774585e-01       1.568700197804e-03       5.363201296989e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.353391778482e-05       2.275501002073e-01       7.071067811865e-02       0.000000000000e+00 
       1.225756149295e+12       5.026240571911e-22       3.777913661906e-07       3.244536079935e+18       1.450740737055e+04       1.183547590512e-08       1.778254379480e+16       2.181176678929e-07       6.211484338950e+36       4.665883240353e+27       2.463061771923e+28       1.429291928778e+36       4.764306429260e+35       2.886238076973e+36       1.052701437400e+37       2.160862127241e+17       2.160862127241e+17       1.000000000000e+00       2.782982897026e-09       8.642262746781e-01       2.052682793498e-20       2.052682793498e-20       8.642262774611e-01       1.568700199212e-03       5.363205599909e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.360301924238e-05       2.271894820054e-01       7.071067811865e-02       0.000000000000e+00 
       1.217235500790e+12       5.096854225673e-22       3.804361767834e-07       3.199585108773e+18       1.450740737055e+04       1.191832423645e-08       1.765893127586e+16       2.196444915669e-07       6.040564310199e+36       4.569255624409e+27       2.412053254416e+28       1.389962421654e+36       4.633208072180e+35       2.806818107738e+36       1.023734486828e+37       2.130928137140e+17       2.130928137140e+17       1.000000000000e+00       2.802463777250e-09       8.642262746613e-01       2.081524227774e-20       2.081524227774e-20       8.642262774637e-01       1.568700200631e-03       5.363209843214e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.367212069995e-05       2.268300050006e-01       7.071067811865e-02       0.000000000000e+00 
       1.208774082214e+12       5.168459930656e-22       3.830991772702e-07       3.155256904552e+18       1.450740737054e+04       1.200175250611e-08       1.753617802965e+16       2.211820030066e-07       5.874347449746e+36       4.474629107866e+27       2.362101092413e+28       1.351715135803e+36       4.505717119342e+35       2.729583520079e+36       9.955646133723e+36       2.101408770535e+17       2.101408770535e+17       1.000000000000e+00       2.822081023635e-09       8.642262746443e-01       2.110770855361e-20       2.110770855361e-20       8.642262774664e-01       1.568700202059e-03       5.363214027729e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.374122215753e-05       2.264716637842e-01       7.071067811865e-02       0.000000000000e+00 
       1.200371481841e+12       5.241071624187e-22       3.857803676510e-07       3.111542839235e+18       1.450740737054e+04       1.208576477365e-08       1.741427808307e+16       2.227302770263e-07       5.712704341558e+36       4.381962249170e+27       2.313183409431e+28       1.314520291983e+36       4.381734306610e+35       2.654474179336e+36       9.681698840392e+36       2.072298285635e+17       2.072298285635e+17       1.000000000000e+00       2.841835590743e-09       8.642262746273e-01       2.140428368821e-20       2.140428368821e-20       8.642262774691e-01       1.568700203497e-03       5.363218154271e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.381032361512e-05       2.261144529820e-01       7.071067811865e-02       0.000000000000e+00 
       1.192027290806e+12       5.314703439401e-22       3.884797479259e-07       3.068434404319e+18       1.450740737054e+04       1.217036512706e-08       1.729322550453e+16       2.242893889642e-07       5.555509130716e+36       4.291214464991e+27       2.265278782036e+28       1.278348930383e+36       4.261163101275e+35       2.581431605566e+36       9.415289693608e+36       2.043591020129e+17       2.043591020129e+17       1.000000000000e+00       2.861728439821e-09       8.642262746101e-01       2.170502540688e-20       2.170502540688e-20       8.642262774718e-01       1.568700204946e-03       5.363222223640e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.387942507272e-05       2.257583672535e-01       7.071067811865e-02       0.000000000000e+00 
       1.183741103084e+12       5.389369707985e-22       3.911991370842e-07       3.025923209184e+18       1.450740737054e+04       1.225555768295e-08       1.717301440370e+16       2.258594146855e-07       5.402639425419e+36       4.202346012461e+27       2.218366230460e+28       1.243172888069e+36       4.143909626898e+35       2.510398928002e+36       9.156211267876e+36       2.015281390084e+17       2.015281390084e+17       1.000000000000e+00       2.881760538842e-09       8.642262745928e-01       2.200999224597e-20       2.200999224597e-20       8.642262774745e-01       1.568700206404e-03       5.363226236631e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.394852653033e-05       2.254034012915e-01       7.071067811865e-02       0.000000000000e+00 
       1.175512515476e+12       5.465084962976e-22       3.939385351259e-07       2.984000979454e+18       1.450740737053e+04       1.234134658673e-08       1.705363893118e+16       2.274404305870e-07       5.253976201698e+36       4.115317971758e+27       2.172425209414e+28       1.208964777065e+36       4.029882590215e+35       2.441320840779e+36       8.904261845380e+36       1.987363888863e+17       1.987363888863e+17       1.000000000000e+00       2.901932862554e-09       8.642262745753e-01       2.231924356418e-20       2.231924356418e-20       8.642262774773e-01       1.568700207873e-03       5.363230194023e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.401762798795e-05       2.250495498226e-01       7.071067811865e-02       0.000000000000e+00 
       1.167341127583e+12       5.541863941584e-22       3.966961230617e-07       2.942659555390e+18       1.450740737053e+04       1.242773601283e-08       1.693509327823e+16       2.290325135997e-07       5.109403710736e+36       4.030092229067e+27       2.127435599089e+28       1.175697963018e+36       3.918993210061e+35       2.374143559870e+36       8.659245258928e+36       1.959833086056e+17       1.959833086056e+17       1.000000000000e+00       2.922246392532e-09       8.642262745578e-01       2.263283955418e-20       2.263283955418e-20       8.642262774800e-01       1.568700209352e-03       5.363234096588e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.408672944557e-05       2.246968076062e-01       7.071067811865e-02       0.000000000000e+00 
       1.159226541790e+12       5.619721588061e-22       3.994737198809e-07       2.901890890302e+18       1.450740737053e+04       1.251473016492e-08       1.681737167649e+16       2.306357411935e-07       4.968809388753e+36       3.946631459890e+27       2.083377696345e+28       1.143346544472e+36       3.811155148241e+35       2.308814781213e+36       8.420970739218e+36       1.932683626424e+17       1.932683626424e+17       1.000000000000e+00       2.942702117219e-09       8.642262745401e-01       2.295084125424e-20       2.295084125424e-20       8.642262774828e-01       1.568700210841e-03       5.363237945084e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.415583090320e-05       2.243451694345e-01       7.071067811865e-02       0.000000000000e+00 
       1.151168363247e+12       5.698673056613e-22       4.022695065942e-07       2.861687048981e+18       1.450740737052e+04       1.260233327607e-08       1.670046839770e+16       2.322501913804e-07       4.832083769361e+36       3.864899112693e+27       2.040232206082e+28       1.111885332692e+36       3.706284442308e+35       2.245283639983e+36       8.189252766304e+36       1.905910228862e+17       1.905910228862e+17       1.000000000000e+00       2.963301031978e-09       8.642262745223e-01       2.327331056020e-20       2.327331056020e-20       8.642262774856e-01       1.568700212341e-03       5.363241740261e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.422493236085e-05       2.239946301323e-01       7.071067811865e-02       0.000000000000e+00 
       1.143166199848e+12       5.778733714346e-22       4.050853021909e-07       2.822040206154e+18       1.450740737052e+04       1.269054960900e-08       1.658437775342e+16       2.338759427186e-07       4.699120398334e+36       3.784859392904e+27       1.997980232792e+28       1.081289832058e+36       3.604299440194e+35       2.183500670992e+36       7.963910925149e+36       1.879507685369e+17       1.879507685369e+17       1.000000000000e+00       2.984044139140e-09       8.642262745044e-01       2.360031023744e-20       2.360031023744e-20       8.642262774884e-01       1.568700213851e-03       5.363245482857e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.429403381850e-05       2.236451845567e-01       7.071067811865e-02       0.000000000000e+00 
       1.135219662213e+12       5.859919144259e-22       4.079211066710e-07       2.782942644964e+18       1.450740737052e+04       1.277938345626e-08       1.646909409476e+16       2.355130743162e-07       4.569815750723e+36       3.706477247235e+27       1.956603272277e+28       1.051536220989e+36       3.505120736630e+35       2.123417770175e+36       7.744769765159e+36       1.853470860042e+17       1.853470860042e+17       1.000000000000e+00       3.004932448050e-09       8.642262744863e-01       2.393190393316e-20       2.393190393316e-20       8.642262774912e-01       1.568700215372e-03       5.363249173601e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.436313527616e-05       2.232968275968e-01       7.071067811865e-02       0.000000000000e+00 
       1.127328363667e+12       5.942245148275e-22       4.107769200346e-07       2.744386755466e+18       1.450740737052e+04       1.286883914046e-08       1.635461181207e+16       2.371616658349e-07       4.444069150252e+36       3.629718348329e+27       1.916083203554e+28       1.022601333397e+36       3.408671111325e+35       2.064988157135e+36       7.531658663575e+36       1.827794688076e+17       1.827794688076e+17       1.000000000000e+00       3.025966975122e-09       8.642262744681e-01       2.426815618870e-20       2.426815618870e-20       8.642262774941e-01       1.568700216903e-03       5.363252813212e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.443223673383e-05       2.229495541736e-01       7.071067811865e-02       0.000000000000e+00 
       1.119491920225e+12       6.025727750321e-22       4.136509232922e-07       2.706365033144e+18       1.450740737051e+04       1.295892101444e-08       1.624092533472e+16       2.388217974942e-07       4.321782690932e+36       3.554549079729e+27       1.876402280913e+28       9.944626406522e+35       3.314875468841e+35       2.008166338721e+36       7.324411692623e+36       1.802474174782e+17       1.802474174782e+17       1.000000000000e+00       3.047148743883e-09       8.642262744498e-01       2.460913245220e-20       2.460913245220e-20       8.642262774970e-01       1.568700218445e-03       5.363256402397e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.450133819151e-05       2.226033592394e-01       7.071067811865e-02       0.000000000000e+00 
       1.111709950571e+12       6.110383199442e-22       4.165467544226e-07       2.668870077454e+18       1.450740737051e+04       1.304963346154e-08       1.612802913080e+16       2.404935500752e-07       4.202861160830e+36       3.480936521155e+27       1.837543126146e+28       9.670982340374e+35       3.223660780125e+35       1.952908073607e+36       7.122867490331e+36       1.777504394613e+17       1.777504394613e+17       1.000000000000e+00       3.068478785024e-09       8.642262744314e-01       2.495489909122e-20       2.495489909122e-20       8.642262774999e-01       1.568700219998e-03       5.363259941856e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       4.457043964920e-05       2.222582377782e-01       7.071067811865e-02       0.000000000000e+00 
